Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
21/03/2004;08.00.00;3.8;1221;230;12.4;383;79;2003;61;551;228;32.1;53.9;1.119
21/03/2004;09.00.00;2.2;766;269;5.7;383;57;1953;113;1093;228;21.1;74.5;1.49
21/03/2004;10.00.00;0.8;647;311;0.1;383;252;1724;178;1188;305;27.1;53.7;1.046
21/03/2004;11.00.00;2.8;759;85;4.9;383;233;1765;114;856;306;27.2;22.7;1.41
21/03/2004;12.00.00;2.4;647;343;7.9;383;205;1813;51;551;300;23.9;54.6;0.997
21/03/2004;13.00.00;1.3;647;379;7.5;383;52;2005;11;551;228;9.8;44.8;0.811
21/03/2004;14.00.00;2.2;647;256;6.9;383;185;1825;145;1137;247;-1.9;25.2;0.887
21/03/2004;15.00.00;1.6;647;119;4.4;383;144;1688;81;666;241;35.5;65.4;1.186
21/03/2004;16.00.00;2.3;766;186;7.3;383;259;1855;87;667;435;18.1;54.9;0.82
21/03/2004;17.00.00;3.1;812;213;14.2;383;160;1923;164;1464;260;15.3;81.4;0.787
21/03/2004;18.00.00;4.4;1204;243;15.5;383;240;1722;106;883;372;15.9;49.6;0.407
21/03/2004;19.00.00;0.4;647;220;0.1;383;45;1872;98;737;228;14.3;36.9;1.07
21/03/2004;20.00.00;5.1;1468;244;16.5;441;32;2082;120;1022;228;17.9;55.0;0.819
21/03/2004;21.00.00;0.1;647;209;1.0;383;331;1715;184;1453;431;17.4;44.1;0.466
21/03/2004;22.00.00;1.9;647;243;4.1;383;363;1769;125;1147;622;18.9;71.0;0.83
21/03/2004;23.00.00;3.0;815;174;11.0;383;185;1795;9;551;228;16.1;50.7;1.024
22/03/2004;00.00.00;2.5;688;185;6.5;383;250;1852;73;613;371;25.1;37.9;1.146
22/03/2004;01.00.00;1.3;647;163;1.1;383;177;1784;99;775;257;23.8;52.4;1.247
22/03/2004;02.00.00;1.9;647;400;6.1;383;413;1702;154;1184;555;13.7;54.4;1.06
22/03/2004;03.00.00;1.5;647;357;4.5;383;214;1856;53;551;228;19.6;52.8;0.669
22/03/2004;04.00.00;1.3;647;270;4.2;383;169;1699;120;1077;228;8.7;44.2;1.159
22/03/2004;05.00.00;3.3;1024;343;9.2;383;393;1694;109;849;622;23.0;50.6;0.684
22/03/2004;06.00.00;2.6;796;293;7.2;383;127;1840;161;1330;228;31.5;39.4;0.758
22/03/2004;07.00.00;1.2;647;235;6.0;383;269;1871;65;561;381;25.1;53.2;0.721
22/03/2004;08.00.00;3.4;1076;74;11.8;383;85;1950;121;1039;228;17.3;33.3;0.81
22/03/2004;09.00.00;2.6;756;193;6.3;383;347;1702;186;1430;551;10.3;35.7;1.346
22/03/2004;10.00.00;3.3;1025;186;6.6;383;370;1824;156;1284;512;23.5;82.4;1.199
22/03/2004;11.00.00;3.0;897;110;7.9;383;48;1808;141;1313;228;13.2;40.1;1.259
22/03/2004;12.00.00;1.0;647;76;3.5;383;24;2134;98;792;228;18.2;55.8;1.466
22/03/2004;13.00.00;1.4;647;264;3.1;383;290;1917;120;998;336;24.1;21.4;0.557
22/03/2004;14.00.00;3.2;905;248;8.8;383;542;1534;107;890;622;11.6;43.1;1.009
22/03/2004;15.00.00;3.0;837;107;8.4;383;381;1766;154;1277;387;18.8;64.1;0.943
22/03/2004;16.00.00;2.1;647;147;6.6;383;213;1868;138;1013;244;9.7;55.6;1.129
22/03/2004;17.00.00;2.3;647;328;9.0;383;115;1708;82;826;228;15.4;21.1;1.123
22/03/2004;18.00.00;3.9;1121;134;12.6;383;59;1943;196;1582;228;14.4;38.0;0.388
22/03/2004;19.00.00;1.3;647;234;4.4;383;355;1614;170;1410;393;27.8;64.9;1.495
22/03/2004;20.00.00;2.9;918;199;8.9;383;387;1581;71;578;408;19.7;29.5;0.787
22/03/2004;21.00.00;1.9;647;266;5.0;383;149;1857;96;847;228;12.7;57.5;1.076
22/03/2004;22.00.00;1.8;647;136;7.7;383;208;1813;105;803;283;14.7;53.3;1.169
22/03/2004;23.00.00;3.7;958;226;13.3;383;253;1894;152;1112;458;26.2;21.1;0.991
23/03/2004;00.00.00;3.3;947;234;14.7;427;523;1521;74;583;603;5.5;61.1;0.547
23/03/2004;01.00.00;3.3;935;239;11.7;383;255;1763;80;685;417;11.6;62.1;1.054
23/03/2004;02.00.00;4.0;1144;225;11.7;383;95;2032;155;1213;228;9.7;47.5;0.987
23/03/2004;03.00.00;2.2;647;250;5.2;383;69;1930;139;1064;228;19.4;53.6;0.982
23/03/2004;04.00.00;3.1;741;426;11.8;383;106;1873;19;551;283;19.1;36.6;0.908
23/03/2004;05.00.00;1.7;647;461;3.9;383;439;1717;144;1082;389;16.9;44.6;1.27
23/03/2004;06.00.00;2.6;847;157;10.0;383;324;1782;42;551;400;17.4;52.5;1.647
23/03/2004;07.00.00;2.0;647;7;4.8;383;193;1853;82;635;228;7.3;66.6;1.709
23/03/2004;08.00.00;2.3;767;274;8.0;383;2;2072;95;803;228;10.6;56.8;1.303
23/03/2004;09.00.00;3.0;858;235;7.4;383;115;1807;90;630;228;22.7;42.2;1.27
23/03/2004;10.00.00;1.0;647;318;4.8;383;298;1714;81;762;422;6.4;43.6;0.384
23/03/2004;11.00.00;5.1;1390;245;13.8;383;299;1919;63;551;229;15.9;51.1;1.055
23/03/2004;12.00.00;0.7;647;223;2.9;383;298;1518;137;1149;409;25.7;45.0;1.187
23/03/2004;13.00.00;0.5;647;325;1.0;383;39;1914;35;551;228;19.8;48.7;0.18
23/03/2004;14.00.00;3.8;993;338;12.3;383;273;1686;87;639;364;12.6;9.2;1.765
23/03/2004;15.00.00;3.3;849;86;9.6;383;96;1928;150;1223;228;23.8;34.2;0.967
23/03/2004;16.00.00;3.0;926;140;8.8;383;246;1851;132;970;228;12.3;78.5;0.655
23/03/2004;17.00.00;3.0;697;207;10.0;383;128;1985;46;551;281;18.5;56.5;0.586
23/03/2004;18.00.00;2.1;647;227;4.8;383;409;1639;20;551;627;11.8;57.8;1.099
23/03/2004;19.00.00;0.9;647;196;0.8;383;297;1688;60;551;265;6.2;56.7;1.167
23/03/2004;20.00.00;2.3;655;259;6.5;383;224;1704;8;551;281;17.1;55.1;1.535
23/03/2004;21.00.00;1.2;647;312;3.1;383;457;1638;117;873;610;27.7;51.5;0.65
23/03/2004;22.00.00;3.5;960;381;9.2;383;189;2018;90;775;228;27.2;69.1;0.979
23/03/2004;23.00.00;1.9;746;272;8.1;383;29;1929;94;667;228;23.9;57.7;0.931
24/03/2004;00.00.00;1.0;647;137;2.5;383;407;1668;137;1147;546;23.8;19.6;0.825
24/03/2004;01.00.00;1.7;647;203;5.0;383;284;1783;154;1412;385;24.1;37.2;0.701
24/03/2004;02.00.00;2.7;700;210;6.1;383;197;1808;124;952;228;16.4;38.9;1.783
24/03/2004;03.00.00;1.4;647;266;8.5;383;147;1995;102;765;228;8.1;88.7;1.351
24/03/2004;04.00.00;1.0;647;254;8.1;383;324;1837;79;725;367;19.4;51.0;1.04
24/03/2004;05.00.00;2.5;793;412;6.4;383;370;1769;96;774;416;25.5;72.2;1.169
24/03/2004;06.00.00;2.5;647;174;10.4;383;128;1973;122;890;228;24.9;45.3;1.388
24/03/2004;07.00.00;1.4;647;254;4.4;383;332;1679;157;1286;340;19.9;54.8;0.72
24/03/2004;08.00.00;1.5;647;441;8.0;383;284;1680;46;551;361;20.7;50.0;0.628
24/03/2004;09.00.00;2.5;739;162;8.6;383;119;1850;58;551;228;6.8;40.2;0.891
24/03/2004;10.00.00;0.1;647;231;0.6;383;246;1825;112;847;228;30.5;33.5;1.377
24/03/2004;11.00.00;0.2;647;128;0.1;383;162;1844;11;551;228;17.1;49.0;1.891
24/03/2004;12.00.00;1.1;647;225;1.9;383;435;1696;126;934;523;1.1;35.7;0.918
24/03/2004;13.00.00;1.9;647;143;6.0;383;146;1891;163;1200;228;16.9;51.5;0.555
24/03/2004;14.00.00;2.6;803;317;8.7;383;476;1511;226;1747;712;18.6;41.7;1.11
24/03/2004;15.00.00;4.2;1072;231;11.1;383;266;1886;116;1004;259;22.3;63.1;0.954
24/03/2004;16.00.00;3.4;852;129;9.3;383;2;1957;154;1213;228;17.4;35.2;1.485
24/03/2004;17.00.00;1.9;647;297;7.3;383;2;2061;114;867;228;13.4;47.3;1.044
24/03/2004;18.00.00;2.1;648;235;4.0;383;214;1760;190;1520;332;13.8;44.1;1.201
24/03/2004;19.00.00;0.7;647;308;2.7;383;450;1569;92;780;675;18.0;42.8;0.837
24/03/2004;20.00.00;2.1;647;108;9.3;383;434;1578;128;1153;443;16.5;62.6;1.085
24/03/2004;21.00.00;1.7;647;253;6.4;383;271;1668;141;1163;392;33.9;19.4;0.497
24/03/2004;22.00.00;2.6;723;291;9.0;383;133;1780;131;1210;228;15.4;17.0;0.877
24/03/2004;23.00.00;1.0;647;177;0.1;383;182;1884;75;666;228;11.8;43.5;0.706
25/03/2004;00.00.00;2.9;720;98;7.6;383;277;1703;47;551;354;26.7;81.9;1.094
25/03/2004;01.00.00;4.3;1250;214;17.9;445;412;1697;162;1367;389;18.0;55.0;0.901
25/03/2004;02.00.00;2.0;647;334;5.2;383;333;1741;125;1051;379;25.3;73.8;0.501
25/03/2004;03.00.00;2.7;733;324;11.2;383;394;1755;116;1025;392;17.3;67.2;1.182
25/03/2004;04.00.00;3.1;891;177;8.8;383;344;1642;155;1305;386;23.7;25.1;1.154
25/03/2004;05.00.00;1.6;647;96;4.5;383;389;1773;153;1237;473;28.1;48.7;1.384
25/03/2004;06.00.00;2.5;691;177;8.9;383;2;1925;130;1003;228;29.4;34.1;0.91
25/03/2004;07.00.00;2.2;647;173;7.1;383;109;1693;143;1158;228;24.1;31.4;0.792
25/03/2004;08.00.00;2.3;647;260;8.1;383;76;1953;87;583;228;1.4;20.2;0.683
25/03/2004;09.00.00;1.1;647;208;1.8;383;62;1880;138;1095;228;5.9;33.2;1.155
25/03/2004;10.00.00;2.2;647;146;4.7;383;246;1922;37;551;228;20.4;57.2;1.161
25/03/2004;11.00.00;2.8;760;322;7.3;383;24;2004;113;948;228;6.3;59.9;0.797
25/03/2004;12.00.00;4.2;1201;231;12.3;383;101;1911;148;1257;228;9.3;55.0;0.93
25/03/2004;13.00.00;3.5;875;259;10.7;383;230;1831;78;653;429;25.2;34.1;1.125
25/03/2004;14.00.00;5.2;1538;54;18.6;383;2;1958;119;945;228;12.7;41.4;0.989
25/03/2004;15.00.00;1.1;647;7;3.6;383;171;1997;127;996;228;13.5;31.6;1.022
25/03/2004;16.00.00;3.4;844;81;11.8;383;343;1681;70;658;388;14.8;71.9;1.565
25/03/2004;17.00.00;2.4;782;172;8.0;383;58;1990;167;1416;228;27.7;59.8;0.492
25/03/2004;18.00.00;5.2;1448;272;14.5;383;367;1640;128;942;412;28.1;22.4;0.867
25/03/2004;19.00.00;1.0;647;7;3.3;383;122;1902;32;551;228;36.7;53.8;1.601
25/03/2004;20.00.00;1.0;647;369;3.4;383;287;1670;117;964;312;24.8;30.7;1.108
25/03/2004;21.00.00;1.3;647;234;5.7;383;76;1956;182;1445;228;30.6;55.5;0.664
25/03/2004;22.00.00;0.1;647;347;0.1;383;315;1752;112;793;495;12.4;61.8;1.122
25/03/2004;23.00.00;1.4;647;133;0.4;383;199;1884;81;551;247;6.7;9.2;1.126
26/03/2004;00.00.00;1.1;647;265;3.8;383;317;1783;86;708;469;22.8;87.0;1.385
26/03/2004;01.00.00;2.4;647;226;8.3;383;162;1872;105;707;228;16.5;67.8;1.326
26/03/2004;02.00.00;2.6;751;295;8.1;383;331;1898;54;551;425;31.3;35.8;0.73
26/03/2004;03.00.00;4.8;1383;195;15.3;396;375;1698;180;1497;457;14.9;48.3;1.048
26/03/2004;04.00.00;3.5;1026;262;12.9;383;264;1791;157;1292;228;13.1;61.6;1.231
26/03/2004;05.00.00;1.3;647;322;3.4;383;172;1855;164;1269;228;15.6;14.7;0.686
26/03/2004;06.00.00;0.9;647;156;2.3;383;210;1848;40;551;320;17.7;56.0;1.022
26/03/2004;07.00.00;2.8;740;241;9.2;383;52;1935;119;995;228;18.3;57.1;0.334
26/03/2004;08.00.00;0.3;647;38;0.1;383;277;1748;164;1278;316;19.2;64.1;1.065
26/03/2004;09.00.00;4.7;1281;284;14.8;425;341;1787;67;662;373;28.8;33.1;1.081
26/03/2004;10.00.00;3.8;1075;403;12.0;383;485;1607;109;915;604;8.8;54.1;0.827
26/03/2004;11.00.00;1.5;647;99;8.1;383;446;1727;60;551;607;25.1;65.4;1.345
26/03/2004;12.00.00;0.1;647;209;0.1;383;96;1771;153;1059;228;23.6;32.9;1.411
26/03/2004;13.00.00;4.0;1096;301;13.3;399;278;1899;102;839;411;20.6;59.9;0.616
26/03/2004;14.00.00;2.0;647;220;8.2;383;225;1891;108;828;365;21.6;32.7;1.438
26/03/2004;15.00.00;3.9;1149;233;10.8;383;432;1650;58;551;489;14.4;39.8;1.024
26/03/2004;16.00.00;0.1;647;180;3.1;383;137;1883;187;1479;228;6.9;19.5;0.686
26/03/2004;17.00.00;1.3;647;177;7.7;383;380;1746;115;747;510;21.1;9.2;1.508
26/03/2004;18.00.00;2.2;647;209;6.8;383;94;1841;150;1184;228;14.2;63.2;1.04
26/03/2004;19.00.00;2.2;647;221;6.0;383;229;1819;131;963;298;22.6;67.3;0.591
26/03/2004;20.00.00;1.5;647;105;8.1;383;110;1923;69;551;228;15.4;56.0;0.733
26/03/2004;21.00.00;3.0;862;211;11.3;383;2;1834;34;551;228;24.8;31.2;1.042
26/03/2004;22.00.00;0.7;647;367;2.3;383;107;1941;103;835;228;26.5;62.3;1.175
26/03/2004;23.00.00;2.0;647;178;9.1;383;206;1726;166;1352;228;25.4;53.0;1.417
27/03/2004;00.00.00;2.3;647;100;10.1;383;464;1715;18;551;423;28.0;57.7;1.16
27/03/2004;01.00.00;2.9;878;203;8.5;383;79;2043;206;1460;228;17.9;56.0;0.524
27/03/2004;02.00.00;3.1;886;150;10.6;383;153;1998;153;1337;274;26.0;37.9;0.772
27/03/2004;03.00.00;0.6;647;90;3.0;383;25;1953;122;846;228;15.0;50.7;1.895
27/03/2004;04.00.00;0.1;647;231;0.4;383;422;1634;107;858;480;13.6;42.8;1.772
27/03/2004;05.00.00;3.9;789;150;9.8;383;175;1701;154;1167;228;18.7;51.3;1.101
27/03/2004;06.00.00;2.6;754;158;6.5;383;194;1899;54;551;228;28.5;61.9;1.302
27/03/2004;07.00.00;1.1;647;232;0.8;383;192;1725;134;927;228;16.4;38.7;1.177
27/03/2004;08.00.00;4.3;1193;72;14.8;383;2;1882;127;1146;228;25.2;61.5;1.541
27/03/2004;09.00.00;2.3;647;52;5.0;383;21;1958;199;1564;228;10.0;49.9;1.275
27/03/2004;10.00.00;3.8;1191;281;12.5;383;100;1831;95;803;228;3.0;46.6;1.083
27/03/2004;11.00.00;2.2;660;34;10.8;383;340;1650;115;857;470;14.1;46.7;1.537
27/03/2004;12.00.00;5.0;1423;125;19.0;524;2;2002;109;1011;228;17.6;61.7;1.17
27/03/2004;13.00.00;4.6;1357;47;11.1;383;328;1807;88;595;409;26.0;46.0;0.845
27/03/2004;14.00.00;1.8;647;171;3.2;383;298;1804;183;1261;388;16.2;47.1;1.311
27/03/2004;15.00.00;3.5;946;258;9.7;383;2;2013;66;638;228;30.9;76.4;1.296
27/03/2004;16.00.00;3.1;940;228;7.4;383;197;1933;40;551;228;22.0;63.2;0.822
27/03/2004;17.00.00;4.1;1049;445;9.7;383;424;1670;124;992;528;16.1;69.2;1.513
27/03/2004;18.00.00;0.8;647;321;2.5;383;82;1892;78;750;228;19.9;76.9;1.246
27/03/2004;19.00.00;3.1;747;129;11.4;383;161;1809;125;969;228;9.6;53.3;0.989
27/03/2004;20.00.00;3.6;1033;104;13.5;383;668;1509;143;1168;894;16.2;88.7;1.169
27/03/2004;21.00.00;0.1;647;475;0.1;383;295;1675;120;1025;390;16.6;57.3;1.475
27/03/2004;22.00.00;0.5;647;318;1.0;383;206;1862;114;915;298;19.5;26.6;1.05
27/03/2004;23.00.00;0.1;647;273;1.0;383;173;1827;14;551;228;15.7;40.1;0.888
28/03/2004;00.00.00;1.8;647;225;5.5;383;303;1690;139;1175;228;21.7;21.7;0.661
28/03/2004;01.00.00;3.2;949;243;11.7;383;350;1650;122;907;394;5.1;68.8;0.18
28/03/2004;02.00.00;4.3;1217;77;14.5;413;2;2075;202;1682;228;26.8;52.7;0.754
28/03/2004;03.00.00;2.3;647;232;6.5;383;2;1929;167;1337;228;17.8;40.6;0.792
28/03/2004;04.00.00;4.4;1163;224;10.5;383;93;1903;41;551;228;24.1;52.1;1.742
28/03/2004;05.00.00;0.2;647;132;3.7;383;222;1784;163;1337;284;26.3;45.9;0.359
28/03/2004;06.00.00;0.1;647;166;0.1;383;257;1878;50;551;385;19.5;34.2;0.906
28/03/2004;07.00.00;2.1;647;361;7.3;383;2;2121;153;1147;228;24.9;86.3;0.413
28/03/2004;08.00.00;2.7;782;206;4.8;383;214;1900;182;1566;241;20.9;51.6;0.8
28/03/2004;09.00.00;2.1;647;414;6.7;383;235;1781;202;1720;404;20.5;50.5;2.033
28/03/2004;10.00.00;0.1;647;52;0.5;383;115;1934;93;701;228;14.1;47.3;0.271
28/03/2004;11.00.00;2.0;647;168;6.8;383;164;1795;146;1315;228;27.7;29.1;0.89
28/03/2004;12.00.00;0.3;647;71;7.1;383;134;1908;161;1277;228;18.9;19.5;0.334
28/03/2004;13.00.00;3.1;1048;103;8.6;383;317;1605;135;1130;359;29.2;70.5;1.131
28/03/2004;14.00.00;2.7;664;139;10.2;383;247;1821;32;551;304;9.1;41.1;1.393
28/03/2004;15.00.00;0.8;647;247;3.7;383;71;1938;120;1028;228;13.3;11.2;0.337
28/03/2004;16.00.00;1.4;647;243;3.2;383;392;1721;140;1086;487;9.2;24.0;1.362
28/03/2004;17.00.00;0.7;647;153;3.7;383;36;1969;112;916;228;26.7;59.1;1.539
28/03/2004;18.00.00;2.1;655;7;6.3;383;2;2065;71;551;228;22.8;60.8;1.397
28/03/2004;19.00.00;3.5;810;358;12.9;383;208;1772;103;789;288;5.7;41.2;1.124
28/03/2004;20.00.00;0.8;647;190;6.4;383;207;1894;156;1204;228;11.2;68.2;0.45
28/03/2004;21.00.00;2.9;754;111;9.4;383;257;1832;131;903;291;8.9;25.2;1.679
28/03/2004;22.00.00;1.4;647;244;3.9;383;65;2034;135;1144;228;26.2;76.2;0.9
28/03/2004;23.00.00;1.0;647;237;5.4;383;382;1786;101;777;449;27.7;20.7;0.789
29/03/2004;00.00.00;2.0;649;187;9.2;383;508;1517;133;922;502;14.3;58.1;1.331
29/03/2004;01.00.00;0.7;647;232;0.5;383;242;1847;11;551;228;1.4;53.2;0.919
29/03/2004;02.00.00;1.4;647;108;3.5;383;294;1671;110;974;338;2.2;63.0;0.68
29/03/2004;03.00.00;0.5;647;290;2.9;383;2;2091;94;746;228;28.5;19.0;0.856
29/03/2004;04.00.00;4.9;1372;123;15.4;383;179;1788;114;793;228;27.9;44.3;0.946
29/03/2004;05.00.00;2.2;647;160;5.1;383;139;1857;56;551;228;30.5;66.8;1.548
29/03/2004;06.00.00;1.2;647;279;4.8;383;114;1925;130;948;228;17.0;30.5;1.087
29/03/2004;07.00.00;2.4;709;332;9.2;383;145;1942;205;1575;228;1.5;73.4;1.456
29/03/2004;08.00.00;2.0;647;368;5.7;383;160;1901;116;1071;234;21.9;15.1;0.81
29/03/2004;09.00.00;1.8;647;318;6.0;383;23;2042;115;905;228;14.1;20.0;0.638
29/03/2004;10.00.00;3.0;806;187;8.5;383;171;1863;233;1765;231;32.2;34.3;1.415
29/03/2004;11.00.00;3.2;884;71;8.1;383;86;1950;67;551;228;23.5;59.9;0.897
29/03/2004;12.00.00;1.4;647;351;3.5;383;366;1565;136;1179;404;19.6;73.0;0.953
29/03/2004;13.00.00;1.3;647;348;4.4;383;296;1844;188;1555;446;14.8;37.5;1.413
29/03/2004;14.00.00;1.8;647;154;2.7;383;296;1739;94;757;392;28.7;52.8;0.655
29/03/2004;15.00.00;0.1;647;305;0.1;383;395;1649;153;1218;405;12.3;70.3;1.146
29/03/2004;16.00.00;0.1;647;186;0.5;383;119;2059;121;968;228;6.9;59.4;0.945
29/03/2004;17.00.00;4.1;1056;360;15.4;383;287;1553;61;551;228;18.6;85.3;1.152
29/03/2004;18.00.00;4.5;1181;169;13.6;383;409;1679;105;825;453;26.7;38.1;1.287
29/03/2004;19.00.00;1.8;647;405;3.3;383;108;1733;111;899;228;31.1;70.8;1.811
29/03/2004;20.00.00;3.0;799;292;9.0;383;2;2025;82;635;228;5.4;36.1;0.297
29/03/2004;21.00.00;2.6;897;388;7.1;383;140;1831;35;551;411;28.2;55.0;0.775
29/03/2004;22.00.00;6.5;1893;173;21.8;545;392;1451;93;724;447;17.5;50.4;1.05
29/03/2004;23.00.00;3.7;1122;256;11.2;383;100;2006;41;551;237;24.5;55.0;0.932
30/03/2004;00.00.00;2.0;647;125;0.9;383;174;1756;139;1053;318;6.6;30.1;0.779
30/03/2004;01.00.00;0.8;647;298;10.0;383;126;1974;139;1148;228;14.9;39.8;0.259
30/03/2004;02.00.00;0.1;647;303;0.6;383;216;1748;51;551;367;23.2;33.0;0.746
30/03/2004;03.00.00;2.4;647;445;8.0;383;85;1894;116;962;228;18.0;38.2;1.124
30/03/2004;04.00.00;1.1;647;263;0.4;383;19;1802;48;551;228;17.0;47.4;1.35
30/03/2004;05.00.00;0.2;647;286;0.1;383;178;1891;95;772;397;15.3;32.1;0.956
30/03/2004;06.00.00;1.2;647;173;3.8;383;204;1790;80;659;286;18.0;36.5;1.144
30/03/2004;07.00.00;0.6;647;269;2.7;383;416;1637;136;1104;448;18.2;58.9;1.001
30/03/2004;08.00.00;4.5;1244;181;15.8;495;256;1787;35;551;343;9.0;54.5;1.157
30/03/2004;09.00.00;3.4;969;229;11.3;383;66;1814;160;1188;228;13.5;78.0;0.501
30/03/2004;10.00.00;2.1;647;234;4.5;383;134;1948;171;1392;245;22.8;51.4;1.216
30/03/2004;11.00.00;4.2;1115;184;8.5;383;355;1670;106;816;374;16.9;78.9;0.774
30/03/2004;12.00.00;2.3;687;223;7.0;383;181;2038;48;551;228;22.0;23.3;0.796
30/03/2004;13.00.00;0.9;647;182;2.0;383;78;1898;12;551;228;16.7;17.2;0.968
30/03/2004;14.00.00;4.3;1186;181;11.2;383;258;1761;165;1394;269;13.4;42.8;0.925
30/03/2004;15.00.00;2.9;868;320;11.0;383;125;1791;208;1553;228;26.2;41.3;0.754
30/03/2004;16.00.00;0.7;647;234;0.1;383;319;1615;115;944;290;23.1;35.9;1.444
30/03/2004;17.00.00;1.9;647;250;7.3;383;301;1828;57;551;389;17.1;41.8;1.105
30/03/2004;18.00.00;0.9;647;79;0.1;383;70;2028;60;551;228;24.2;61.6;0.776
30/03/2004;19.00.00;0.2;647;258;1.0;383;519;1539;169;1424;617;23.0;41.6;0.819
30/03/2004;20.00.00;3.4;934;268;12.9;383;227;1827;121;874;357;13.4;60.8;1.011
30/03/2004;21.00.00;4.8;1394;180;14.8;383;2;2097;66;551;228;19.3;70.1;0.846
30/03/2004;22.00.00;0.2;647;416;4.0;383;304;1779;223;1699;467;21.0;61.8;0.657
30/03/2004;23.00.00;2.9;871;7;13.2;396;2;2037;163;1366;228;21.9;45.4;1.026
31/03/2004;00.00.00;1.2;647;292;4.4;383;405;1682;139;1209;509;32.1;41.7;0.986
31/03/2004;01.00.00;1.5;647;285;5.8;383;254;1744;86;709;332;23.2;71.2;0.941
31/03/2004;02.00.00;1.3;647;269;6.3;383;223;1851;172;1582;368;23.3;77.3;1.548
31/03/2004;03.00.00;0.9;647;234;4.1;383;233;1962;155;1278;253;9.3;54.3;0.99
31/03/2004;04.00.00;2.2;647;270;8.0;383;322;1700;107;913;268;39.2;62.7;0.633
31/03/2004;05.00.00;1.0;647;300;2.1;383;159;1941;165;1402;259;7.7;59.5;1.179
31/03/2004;06.00.00;2.5;717;149;4.7;383;231;1829;163;1251;385;13.6;37.9;0.506
31/03/2004;07.00.00;2.1;647;246;3.9;383;251;1751;126;1041;326;13.9;51.0;1.532
31/03/2004;08.00.00;1.8;647;200;10.6;383;2;2070;57;551;228;15.5;55.1;0.91
31/03/2004;09.00.00;0.9;647;114;3.5;383;323;1803;63;551;561;11.0;72.3;0.713
31/03/2004;10.00.00;1.3;647;286;3.8;383;349;1766;36;551;429;5.0;46.4;0.875
31/03/2004;11.00.00;3.2;872;164;12.8;383;302;1898;176;1344;309;27.4;29.0;1.154
31/03/2004;12.00.00;2.9;909;75;7.6;383;291;1913;42;551;437;13.9;46.5;0.18
31/03/2004;13.00.00;0.8;647;166;3.7;383;477;1622;114;1047;705;1.0;45.9;0.951
31/03/2004;14.00.00;2.3;647;142;7.5;383;226;1810;36;551;228;15.7;36.2;1.17
31/03/2004;15.00.00;3.2;1048;315;11.2;383;231;1700;193;1602;320;21.6;66.2;1.515
31/03/2004;16.00.00;0.1;647;232;0.1;383;133;2016;57;551;263;5.2;67.6;0.428
31/03/2004;17.00.00;2.9;726;349;7.4;383;2;1992;128;1022;228;22.9;9.2;0.203
31/03/2004;18.00.00;1.2;647;154;2.3;383;303;1708;37;551;375;20.5;70.7;0.902
31/03/2004;19.00.00;2.9;829;301;7.9;383;149;1805;154;1239;228;11.0;54.1;1.159
31/03/2004;20.00.00;1.1;647;487;3.5;383;2;1923;165;1362;228;20.3;50.8;0.747
31/03/2004;21.00.00;0.1;647;251;0.1;383;221;1963;113;826;228;31.0;57.5;0.987
31/03/2004;22.00.00;0.1;647;299;0.1;383;217;1898;109;918;240;18.4;19.4;1.097
31/03/2004;23.00.00;2.2;664;283;7.4;383;197;1722;151;1125;409;14.0;40.9;1.309
01/04/2004;00.00.00;2.5;647;82;7.8;383;253;1681;83;838;254;11.4;60.6;1.337
01/04/2004;01.00.00;0.9;647;273;3.2;383;2;2008;165;1313;228;32.5;58.2;0.579
01/04/2004;02.00.00;3.0;825;247;9.7;383;384;1610;127;1032;460;16.3;43.2;0.72
01/04/2004;03.00.00;0.1;647;193;5.4;383;299;1740;37;551;445;16.1;49.9;0.409
01/04/2004;04.00.00;2.1;647;134;6.8;383;423;1785;201;1551;504;25.0;51.3;1.513
01/04/2004;05.00.00;0.5;647;283;0.7;383;148;1967;121;973;228;22.6;55.8;0.693
01/04/2004;06.00.00;1.2;647;125;4.2;383;298;1624;96;661;398;7.0;86.0;0.874
01/04/2004;07.00.00;2.2;647;420;9.1;383;2;1917;120;889;228;19.6;23.5;0.773
01/04/2004;08.00.00;0.9;647;228;2.9;383;105;1935;78;551;228;14.1;34.7;1.405
01/04/2004;09.00.00;1.6;647;101;6.5;383;23;2071;105;909;228;27.4;49.1;0.624
01/04/2004;10.00.00;3.6;934;169;12.2;383;272;1716;150;1252;360;8.8;56.9;1.605
01/04/2004;11.00.00;1.3;647;191;3.7;383;64;1978;146;1133;228;24.4;49.8;0.412
01/04/2004;12.00.00;3.3;907;447;10.8;383;166;1830;142;1101;332;2.3;32.6;0.3
01/04/2004;13.00.00;0.6;647;133;5.0;383;232;1954;84;750;250;23.2;57.2;0.717
01/04/2004;14.00.00;2.9;885;206;9.7;383;170;1913;71;573;228;24.2;54.6;1.819
01/04/2004;15.00.00;4.2;1241;166;11.4;383;31;1959;131;983;228;10.8;53.1;0.238
01/04/2004;16.00.00;0.1;647;265;0.1;383;484;1492;149;1285;544;24.9;39.3;1.158
01/04/2004;17.00.00;1.0;647;168;0.1;383;250;1714;77;611;445;17.0;57.1;0.978
